site,date,observer,transect,start_time,end_time,temp_C,wind,wind2,sky,floral_visitor_ID,MoreSpecificID,plant_visiting,num_individuals ,notes,temp_F,month,year,temp_Crounded
Brad,6/30/2021,Gaby,2,1433,1443,21,1,,clear,HB,Apis mellifera,Achillea sp.,1,,70,6,2021,21
SBCC,7/14/2021,Gaby,1,1641,1646,23,1,,clear,HB,Apis mellifera,Ocimum kilimandscharicum x basilicum,8,Ocimum kilimandscharicum x basilicum 'Dark Opal',73,7,2021,23
SBCC,7/14/2021,Gaby,2,1642,1652,23,1,,clear,HB,Apis mellifera,Salvia canariensis,2,,73,7,2021,23
SBCC,7/14/2021,Gaby,2,1642,1652,23,1,,clear,Fly,,Salvia canariensis,1,,73,7,2021,23
SBCC,7/14/2021,Gaby,3,1654,1659,23,1,,clear,HB,Apis mellifera,Ocimum kilimandscharicum x basilicum,12,Ocimum kilimandscharicum x basilicum 'Dark Opal',73,7,2021,23
SBCC,7/14/2021,Gaby,3,1654,1659,23,1,,clear,Fly,,Ocimum kilimandscharicum x basilicum,1,Ocimum kilimandscharicum x basilicum 'Dark Opal',73,7,2021,23
SBCC,7/14/2021,Gaby,3,1654,1659,23,1,,clear,Fly,,Ceanothus sp.,1,,73,7,2021,23
SBCC,7/14/2021,Gaby,4,1701,1706,23,1,,clear,HB,Apis mellifera,Salvia rosmarinus,1,,73,7,2021,23
SBCC,7/14/2021,Gaby,4,1701,1706,23,1,,clear,Fly,,Salvia rosmarinus,1,,73,7,2021,23
SBCC,7/14/2021,Gaby,1,1709,1714,23,1,,clear,HB,Apis mellifera,Ocimum kilimandscharicum x basilicum,9,Ocimum kilimandscharicum x basilicum 'Dark Opal',73,7,2021,23
SBCC,7/14/2021,Gaby,1,1709,1714,23,1,,clear,Fly,,Ocimum kilimandscharicum x basilicum,1,Ocimum kilimandscharicum x basilicum 'Dark Opal',73,7,2021,23
SBCC,7/14/2021,Gaby,1,1709,1714,23,1,,clear,Moth/Butterfly,Monarch,Calendula sp.,1,,73,7,2021,23
SBCC,7/14/2021,Gaby,2,1715,1720,23,1,,clear,HB,Apis mellifera,Salvia canariensis,1,,73,7,2021,23
SBCC,7/14/2021,Gaby,3,1721,1726,23,1,,clear,HB,Apis mellifera,Ocimum kilimandscharicum x basilicum,13,Ocimum kilimandscharicum x basilicum 'Dark Opal',73,7,2021,23
SBCC,7/14/2021,Gaby,4,1728,1733,23,1,,clear,HB,Apis mellifera,Salvia rosmarinus,1,,73,7,2021,23
Mesa Harmony,7/14/2021,Gaby,1,1126,1136,22,1,,bright overcast,HB,Apis mellifera,Lavandula stoechas,2,,72,7,2021,22
Mesa Harmony,7/14/2021,Gaby,2,1137,1147,22,1,,bright overcast,,,,0,no visitors,72,7,2021,22
Mesa Harmony,7/14/2021,Gaby,1,1148,1158,22,1,,bright overcast,Green Sweat Bee,,Calendula sp.,1,,72,7,2021,22
Mesa Harmony,7/14/2021,Gaby,1,1148,1158,22,1,,bright overcast,HB,Apis mellifera,Lavandula stoechas,3,,72,7,2021,22
Mesa Harmony,7/14/2021,Gaby,2,1159,1209,22,1,,bright overcast,,,,0,no visitors,72,7,2021,22
Brad,7/15/2021,Gaby,1,1340,1350,22,1,,clear,HB,Apis mellifera,Lobularia maritima,1,,72,7,2021,22
Brad,7/15/2021,Gaby,1,1340,1350,22,1,,clear,Fly,,Lobularia maritima,2,,72,7,2021,22
Brad,7/15/2021,Gaby,1,1340,1350,22,1,,clear,SSB,,Eschscholzia californica,1,,72,7,2021,22
Brad,7/15/2021,Gaby,1,1340,1350,22,1,,clear,SDB,,Lobularia maritima,1,,72,7,2021,22
Brad,7/15/2021,Gaby,1,1340,1350,22,1,,clear,HB,Apis mellifera,Eschscholzia californica,1,,72,7,2021,22
Brad,7/15/2021,Gaby,2,1353,1403,22,1,,clear,HB,Apis mellifera,Aloysia citrodora,3,,72,7,2021,22
Brad,7/15/2021,Gaby,1,1407,1417,23,1,,clear,SDB,,Lobularia maritima,2,,73,7,2021,23
Brad,7/15/2021,Gaby,1,1407,1417,23,1,,clear,SSB,,Eschscholzia californica,1,,73,7,2021,23
Brad,7/15/2021,Gaby,2,1418,1428,23,1,,clear,HB,Apis mellifera,Aloysia citrodora,2,,73,7,2021,23
Brad,7/15/2021,Gaby,2,1418,1428,23,1,,clear,Fly,,Aloysia citrodora,2,,73,7,2021,23
Brad,7/15/2021,Gaby,2,1418,1428,23,1,,clear,SDB,,Achillea sp.,1,,73,7,2021,23
La Cumbre,7/15/2021,Gaby,1,1150,1157,22,1,,clear,HB,Apis mellifera,Tagetes sp.,1,,72,7,2021,22
La Cumbre,7/15/2021,Gaby,1,1150,1157,22,1,,clear,SHBB,,Calendula sp.,1,,72,7,2021,22
La Cumbre,7/15/2021,Gaby,1,1150,1157,22,1,,clear,HB,Apis mellifera,Salvia canariensis,1,,72,7,2021,22
La Cumbre,7/15/2021,Gaby,1,1150,1157,22,1,,clear,SHBB,,Coreopsis tinctoria,1,,72,7,2021,22
La Cumbre,7/15/2021,Gaby,2,1159,1206,22,1,,clear,HB,Apis mellifera,Salvia microphylla,1,,72,7,2021,22
La Cumbre,7/15/2021,Gaby,2,1159,1206,22,1,,clear,SHBB,,Primula sp.,1,,72,7,2021,22
La Cumbre,7/15/2021,Gaby,2,1159,1206,22,1,,clear,HB,Apis mellifera,Primula sp.,2,,72,7,2021,22
La Cumbre,7/15/2021,Gaby,2,1159,1206,22,1,,clear,SSB,,Calendula sp.,2,,72,7,2021,22
La Cumbre,7/15/2021,Gaby,3,1212,1217,22,1,,clear,HB,Apis mellifera,Eruca sp.,1,Eruca sativa,72,7,2021,22
La Cumbre,7/15/2021,Gaby,3,1212,1217,22,1,,clear,HB,Apis mellifera,Mentha sp.,9,,72,7,2021,22
Mesa Harmony,7/28/2021,Gaby,1,1124,1134,19,0,,bright overcast,HB,Apis mellifera,Lavandula stoechas,3,,66,7,2021,19
Mesa Harmony,7/28/2021,Gaby,2,1135,1145,19,0,,bright overcast,HB,Apis mellifera,Calendula sp.,1,,66,7,2021,19
Mesa Harmony,7/28/2021,Gaby,2,1135,1145,19,0,,bright overcast,HB,Apis mellifera,Geranium sp.,1,,66,7,2021,19
Mesa Harmony,7/28/2021,Gaby,1,1146,1156,20,1,,bright overcast,HB,Apis mellifera,Lavandula stoechas,2,,68,7,2021,20
Mesa Harmony,7/28/2021,Gaby,2,1157,1207,20,1,,bright overcast,HB,Apis mellifera,Calendula sp.,2,,68,7,2021,20
Mesa Harmony,7/28/2021,Gaby,2,1157,1207,20,1,,bright overcast,HB,Apis mellifera,Salvia rosmarinus,1,,68,7,2021,20
Mesa Harmony,7/28/2021,Gaby,2,1157,1207,20,1,,bright overcast,HB,Apis mellifera,Geranium sp.,1,,68,7,2021,20
SBCC,7/23/2021,Gaby,1,1753,1758,21,1,,clear,HB,Apis mellifera,Ocimum kilimandscharicum x basilicum,9,Ocimum kilimandscharicum x basilicum 'Dark Opal',70,7,2021,21
SBCC,7/23/2021,Gaby,2,1759,1804,21,1,,clear,,,,0,no visitors,70,7,2021,21
SBCC,7/23/2021,Gaby,3,1805,1810,21,1,,clear,HB,Apis mellifera,Ocimum kilimandscharicum x basilicum,4,Ocimum kilimandscharicum x basilicum 'Dark Opal',70,7,2021,21
SBCC,7/23/2021,Gaby,4,1811,1816,21,1,,clear,,,,0,no visitors,70,7,2021,21
SBCC,7/23/2021,Gaby,1,1817,1822,21,1,,clear,HB,Apis mellifera,Ocimum kilimandscharicum x basilicum,6,Ocimum kilimandscharicum x basilicum 'Dark Opal',70,7,2021,21
SBCC,7/23/2021,Gaby,2,1823,1828,21,1,,clear,Hummingbird,,Salvia canariensis,1,,70,7,2021,21
SBCC,7/23/2021,Gaby,3,1829,1834,21,1,,clear,HB,Apis mellifera,Ocimum kilimandscharicum x basilicum,5,Ocimum kilimandscharicum x basilicum 'Dark Opal',70,7,2021,21
SBCC,7/23/2021,Gaby,4,1835,1840,21,1,,clear,,,,0,no visitors,70,7,2021,21
Mesa Harmony,3/2/2022,Xan,1,1453,1503,20,1,breezy,partly cloudy,HB,Apis mellifera,Lavandula stoechas,7,,68,3,2022,20
Mesa Harmony,3/2/2022,Xan,1,1453,1503,20,1,breezy,partly cloudy,HB,Apis mellifera,Calendula sp.,4,,68,3,2022,20
Mesa Harmony,3/2/2022,Xan,1,1453,1503,20,1,breezy,partly cloudy,Hemiptera,,Ceanothus sp.,1,,68,3,2022,20
Mesa Harmony,3/2/2022,Xan,1,1453,1503,20,1,breezy,partly cloudy,Fly,Syrphidae,Prunus sp. 'Flavor King Pluot',1,,68,3,2022,20
Mesa Harmony,3/2/2022,Xan,2,1511,1521,21,1,breezy,partly cloudy,Fly,Black fly,Salvia rosmarinus,2,,69.8,3,2022,21
Mesa Harmony,3/2/2022,Xan,2,1511,1521,21,1,breezy,partly cloudy,HB,Apis mellifera,Salvia rosmarinus,10,,69.8,3,2022,21
Mesa Harmony,3/2/2022,Xan,2,1511,1521,21,1,breezy,partly cloudy,HB,Apis mellifera,Calendula sp.,5,Calendula officinalis,69.8,3,2022,21
Mesa Harmony,3/2/2022,Xan,2,1511,1521,21,1,breezy,partly cloudy,HB,Apis mellifera,Prunus persica,1,Prunus persica 'May Flower Peach',69.8,3,2022,21
Mesa Harmony,3/2/2022,Xan,2,1511,1521,21,1,breezy,partly cloudy,HB,Apis mellifera,Prunus salicina,1,,69.8,3,2022,21
SBCC,3/4/2022,Xan,campus center,1200,1205,17,2,gusty,partly cloudy,HB,Apis mellifera,Salvia leucophylla,2,All SBCC transects on this date were walked once instead of twice.,62.6,3,2022,17
SBCC,3/4/2022,Xan,campus center,1200,1205,17,2,gusty,partly cloudy,HB,Apis mellifera,Brassica oleracea cultivar,2,,62.6,3,2022,17
SBCC,3/4/2022,Xan,campus center,1200,1205,17,2,gusty,partly cloudy,HB,Apis mellifera,Ceanothus sp.,3,,62.6,3,2022,17
SBCC,3/4/2022,Xan,cafeteria side,1209,1214,17,2,gusty,partly cloudy,,,,0,no visitors,62.6,3,2022,17
SBCC,3/4/2022,Xan,middle side,1216,1221,17,2,gusty,partly cloudy,HB,Apis mellifera,Citrus sp.,2,,62.6,3,2022,17
SBCC,3/4/2022,Xan,middle side,1216,1221,17,2,gusty,partly cloudy,HB,Apis mellifera,Salvia leucophylla,4,,62.6,3,2022,17
SBCC,3/4/2022,Xan,fountain side,1240,1245,17,2,gusty,partly cloudy,HB,Apis mellifera,Ceanothus sp.,1,,62.6,3,2022,17
SBCC,3/4/2022,Xan,fountain side,1240,1245,17,2,gusty,partly cloudy,HB,Apis mellifera,Salvia leucophylla,1,,62.6,3,2022,17
SBBG,3/18/2022,Xan,1,1054,1104,21,1,light breeze,clear,HLB,,Salvia mellifera,2,,69.8,3,2022,21
SBBG,3/18/2022,Xan,1,1054,1104,21,1,light breeze,clear,Fly,Syrphidae,Salvia leucophylla,2,,69.8,3,2022,21
SBBG,3/18/2022,Xan,1,1054,1104,21,1,light breeze,clear,Fly,Fly with black thorax/red abdomen,Sisyrinchium bellum,1,,69.8,3,2022,21
SBBG,3/18/2022,Xan,1,1054,1104,21,1,light breeze,clear,HB,Apis mellifera,Salvia leucophylla,12,,69.8,3,2022,21
SBBG,3/18/2022,Xan,1,1054,1104,21,1,light breeze,clear,SDB,,Sisyrinchium bellum,1,,69.8,3,2022,21
SBBG,3/18/2022,Xan,1,1054,1104,21,1,light breeze,clear,HB,Apis mellifera,Salvia mellifera,3,,69.8,3,2022,21
SBBG,3/18/2022,Xan,1,1054,1104,21,1,light breeze,clear,SDB,Apis mellifera,Salvia mellifera,1,,69.8,3,2022,21
SBBG,3/18/2022,Xan,1,1054,1104,21,1,light breeze,clear,SSB,,Salvia mellifera,1,,69.8,3,2022,21
SBBG,3/18/2022,Xan,1,1124,1134,21,1,light breeze,clear,HLB,,Salvia mellifera,2,,69.8,3,2022,21
SBBG,3/18/2022,Xan,1,1124,1134,21,1,light breeze,clear,Fly,Syrphidae,Salvia leucophylla,1,,69.8,3,2022,21
SBBG,3/18/2022,Xan,1,1124,1134,21,1,light breeze,clear,HB,Apis mellifera,Salvia leucophylla,10,,69.8,3,2022,21
SBBG,3/18/2022,Xan,1,1124,1134,21,1,light breeze,clear,SDB,,Sisyrinchium bellum,1,,69.8,3,2022,21
SBBG,3/18/2022,Xan,2,1135,1145,22,1,light breeze,clear,HB,Apis mellifera,Salvia 'Bon Bon',5,,71.6,3,2022,22
SBBG,3/18/2022,Xan,2,1135,1145,22,1,light breeze,clear,HB,Apis mellifera,Phacelia sp.,6,KJE note: this might be Polistoma,71.6,3,2022,22
SBBG,3/18/2022,Xan,2,1135,1145,22,1,light breeze,clear,Fly,Syrphidae,Phacelia sp.,1,KJE note: this might be Polistoma,71.6,3,2022,22
SBBG,3/18/2022,Xan,2,1135,1145,22,1,light breeze,clear,SDB,,Phacelia sp.,1,KJE note: this might be Polistoma,71.6,3,2022,22
SBBG,3/18/2022,Xan,2,1153,1203,22,1,light breeze,clear,HB,Apis mellifera,Salvia 'Bon Bon',7,,71.6,3,2022,22
SBBG,3/18/2022,Xan,2,1153,1203,22,1,light breeze,clear,HB,Apis mellifera,Phacelia sp.,6,KJE note: this might be Polistoma,71.6,3,2022,22
SBBG,3/18/2022,Xan,2,1153,1203,22,1,light breeze,clear,SDB,,Phacelia sp.,1,KJE note: this might be Polistoma,71.6,3,2022,22
SBBG,3/18/2022,Xan,2,1153,1203,22,1,light breeze,clear,Fly,Bombyliidae,Salvia 'Bon Bon',1,,71.6,3,2022,22
SBBG,3/18/2022,Xan,2,1153,1203,22,1,light breeze,clear,SDB,,Phacelia sp.,1,KJE note: this might be Polistoma,71.6,3,2022,22
SBBG,3/18/2022,Xan,2,1153,1203,22,1,light breeze,clear,Wasp,Yellow Striped wasp,Phacelia sp.,1,KJE note: this might be Polistoma,71.6,3,2022,22
Mesa Harmony,3/23/2022,Xan,1,1424,1434,20,1,light breeze,clear,HB,Apis mellifera,Lavandula stoechas,6,,68,3,2022,20
Mesa Harmony,3/23/2022,Xan,1,1424,1434,20,1,light breeze,clear,HB,Apis mellifera,Ceanothus sp.,2,,68,3,2022,20
Mesa Harmony,3/23/2022,Xan,1,1424,1434,20,1,light breeze,clear,HB,Apis mellifera,Calendula sp.,1,,68,3,2022,20
Mesa Harmony,3/23/2022,Xan,1,1545,1555,22,1,light breeze,clear,HB,Apis mellifera,Tropaleolum sp.,1,,71.6,3,2022,22
Mesa Harmony,3/23/2022,Xan,1,1545,1555,22,1,light breeze,clear,Hemiptera,,Calendula sp.,1,,71.6,3,2022,22
Mesa Harmony,3/23/2022,Xan,1,1545,1555,22,1,light breeze,clear,HB,Apis mellifera,Calendula sp.,2,,71.6,3,2022,22
Mesa Harmony,3/23/2022,Xan,1,1545,1555,22,1,light breeze,clear,HB,Apis mellifera,Lavandula stoechas,3,,71.6,3,2022,22
Mesa Harmony,3/23/2022,Xan,2,1442,1452,20,1,light breeze,clear,HB,Apis mellifera,Salvia rosmarinus,3,,68,3,2022,20
Mesa Harmony,3/23/2022,Xan,2,1442,1452,20,1,light breeze,clear,HB,Apis mellifera,Calendula sp.,3,,68,3,2022,20
Mesa Harmony,3/23/2022,Xan,2,1442,1452,20,1,light breeze,clear,SDB,,Calendula sp.,1,,68,3,2022,20
Mesa Harmony,3/23/2022,Xan,2,1442,1452,20,1,light breeze,clear,UFI,,Calendula sp.,1,,68,3,2022,20
Mesa Harmony,3/23/2022,Xan,2,1544,1555,22,1,light breeze,clear,HB,Apis mellifera,Salvia rosmarinus,3,,71.6,3,2022,22
Mesa Harmony,3/23/2022,Xan,2,1544,1555,22,1,light breeze,clear,Fly,unkwn fly,Salvia rosmarinus,1,,71.6,3,2022,22
Brad,3/30/2022,Xan,1,1405,1415,17,1,light breeze,partly cloudy,HB,Apis mellifera,Vicia faba,6,,62.6,3,2022,17
Brad,3/30/2022,Xan,1,1405,1415,17,1,light breeze,partly cloudy,Fly,Beefly,Vicia faba,1,,62.6,3,2022,17
Brad,3/30/2022,Xan,1,1405,1415,17,1,light breeze,partly cloudy,Fly,Green Fly,Lobularia maritima,1,,62.6,3,2022,17
Brad,3/30/2022,Xan,2,1347,1357,17,1,light breeze,partly cloudy,Hemiptera,Unkwn plant bug,Calendula sp.,1,,62.6,3,2022,17
Brad,3/30/2022,Xan,2,1347,1357,17,1,light breeze,partly cloudy,Ant,Formicidae,Citrus sp.,11,,62.6,3,2022,17
Brad,3/30/2022,Xan,1,1454,1504,16,1,light breeze,partly cloudy,HB,Apis mellifera,Vicia faba,4,,60.8,3,2022,16
Brad,3/30/2022,Xan,1,1454,1504,16,1,light breeze,partly cloudy,Fly,Green fly,Lobularia maritima,1,,60.8,3,2022,16
Brad,3/30/2022,Xan,2,1430,1441,16,1,light breeze,partly cloudy,Ant,Formicidae,Citrus sp.,6,,60.8,3,2022,16
Brad,3/30/2022,Xan,2,1430,1441,16,1,light breeze,partly cloudy,Fly,Syrphidae,Anagallis avernsis,1,,60.8,3,2022,16
SBCC,4/1/2022,Xan,3,1343,1348,14,1,light breeze,partly cloudy,HB,Apis mellifera,Cistus creticus,1,SBCC transects for this date only walked once.,57.2,4,2022,14
SBCC,4/1/2022,Xan,4,1350,1355,14,1,light breeze,partly cloudy,HB,Apis mellifera,Prunus ilicifolia ssp. lyonii,35,,57.2,4,2022,14
SBCC,4/1/2022,Xan,4,1350,1355,14,1,light breeze,partly cloudy,SDB,,Prunus ilicifolia ssp. lyonii,1,,57.2,4,2022,14
SBCC,4/1/2022,Xan,4,1350,1355,14,1,light breeze,partly cloudy,Fly,Black/Red Fly,Sedum sp.,1,,57.2,4,2022,14
SBCC,4/1/2022,Xan,1,1400,1405,14,1,light breeze,partly cloudy,Fly,Unkown Fly,Calendula sp.,1,,57.2,4,2022,14
SBCC,4/1/2022,Xan,1,1400,1405,14,1,light breeze,partly cloudy,HB,Apis mellifera,Nasturtium sp.,1,,57.2,4,2022,14
SBCC,4/1/2022,Xan,2,1408,1413,14,1,light breeze,partly cloudy,Fly,Syrphidae,Ceanothus sp.,1,,57.2,4,2022,14
La Cumbre,4/1/2022,Xan,1,1500,1506,17,1,light breeze,partly cloudy,Moth/Butterfly,Caterpillar,Calendula sp.,1,La Cumbre transects for this date only walked once.,62.6,4,2022,17
La Cumbre,4/1/2022,Xan,1,1500,1506,17,1,light breeze,partly cloudy,UFI,,Calendula sp.,1,,62.6,4,2022,17
La Cumbre,4/1/2022,Xan,1,1500,1506,17,1,light breeze,partly cloudy,Hemiptera,Miridae/Capsidae,Calendula sp.,1,,62.6,4,2022,17
La Cumbre,4/1/2022,Xan,1,1500,1506,17,1,light breeze,partly cloudy,HB,Apis mellifera,Calendula sp.,1,,62.6,4,2022,17
La Cumbre,4/1/2022,Xan,2,1508,1517,17,1,light breeze,partly cloudy,Hemiptera,Miridae/Capsidae,Calendula sp.,4,,62.6,4,2022,17
La Cumbre,4/1/2022,Xan,2,1508,1517,17,1,light breeze,partly cloudy,Fly,,Calendula sp.,1,,62.6,4,2022,17
La Cumbre,4/1/2022,Xan,2,1508,1517,17,1,light breeze,partly cloudy,UFI,,Medicago polymorpha,1,,62.6,4,2022,17
La Cumbre,4/1/2022,Xan,3,1526,1533,17,1,light breeze,partly cloudy,,,,0,no visitors,62.6,4,2022,17
Somos Semillas,4/8/2022,Xan,1,1624,1631,32,1,light breeze,clear,HB,Apis mellifera,Citrus sp.,2,,89.6,4,2022,32
Somos Semillas,4/8/2022,Xan,1,1624,1631,32,1,light breeze,clear,SDB,,Eschscholzia californica,1,,89.6,4,2022,32
Somos Semillas,4/8/2022,Xan,1,1624,1631,32,1,light breeze,clear,HB,Apis mellifera,Lavandula sp.,1,Lavandula stoechas,89.6,4,2022,32
Somos Semillas,4/8/2022,Xan,1,1624,1631,32,1,light breeze,clear,Fly,,Eschscholzia californica,1,,89.6,4,2022,32
Somos Semillas,4/8/2022,Xan,2,1635,1640,32,1,light breeze,clear,,,,0,no visitors,89.6,4,2022,32
Somos Semillas,4/8/2022,Xan,3,1643,1648,32,1,light breeze,clear,,,,0,no visitors,89.6,4,2022,32
Somos Semillas,4/8/2022,Xan,4,1649,1652,32,1,light breeze,clear,,,,0,no visitors,89.6,4,2022,32
Somos Semillas,4/8/2022,Xan,1,1731,1738,31,1,light breeze,clear,Ant,Formicidae,Citrus sp.,3,,87.8,4,2022,31
Somos Semillas,4/8/2022,Xan,1,1731,1738,31,1,light breeze,clear,HB,Apis mellifera,Citrus sp.,5,,87.8,4,2022,31
Somos Semillas,4/8/2022,Xan,1,1731,1738,31,1,light breeze,clear,Fly,Very so incredibly small like I'm always amazed at just how small!,Citrus sp.,1,,87.8,4,2022,31
Somos Semillas,4/8/2022,Xan,1,1731,1738,31,1,light breeze,clear,Fly,"Shiny, green",Lavandula sp.,1,,87.8,4,2022,31
Somos Semillas,4/8/2022,Xan,1,1731,1738,31,1,light breeze,clear,Ant,Formicidae,Lavandula sp.,5,,87.8,4,2022,31
Somos Semillas,4/8/2022,Xan,2,1739,1744,31,1,light breeze,clear,,,,0,no visitors,87.8,4,2022,31
Somos Semillas,4/8/2022,Xan,3,1745,1750,31,1,light breeze,clear,,,,0,no visitors,87.8,4,2022,31
Somos Semillas,4/8/2022,Xan,4,1751,1754,31,1,light breeze,clear,,,,0,no visitors,87.8,4,2022,31
SBBG,4/10/2022,Xan,1,1543,1553,18,1,light breeze,clear,HB,Apis mellifera,Salvia mellifera,1,,64.4,4,2022,18
SBBG,4/10/2022,Xan,1,1543,1553,18,1,light breeze,clear,HB,Apis mellifera,Eriogonum fasiculatum,1,,64.4,4,2022,18
SBBG,4/10/2022,Xan,1,1543,1553,18,1,light breeze,clear,Bumble,Bombus sp.,Salvia leucophylla,1,,64.4,4,2022,18
SBBG,4/10/2022,Xan,1,1543,1553,18,1,light breeze,clear,HB,Apis mellifera,Salvia leucophylla,6,,64.4,4,2022,18
SBBG,4/10/2022,Xan,1,1543,1553,18,1,light breeze,clear,SSB,Halictidae,Salvia leucophylla,1,,64.4,4,2022,18
SBBG,4/10/2022,Xan,2,1554,1604,18,1,light breeze,clear,UFI,,Sisyrinchium bellum,1,,64.4,4,2022,18
SBBG,4/10/2022,Xan,2,1554,1604,18,1,light breeze,clear,Fly,Syrphidae,Sisyrinchium bellum,1,,64.4,4,2022,18
SBBG,4/10/2022,Xan,2,1554,1604,18,1,light breeze,clear,Beetle,,Eriophyllum confertiflorum,1,,64.4,4,2022,18
SBBG,4/10/2022,Xan,2,1554,1604,18,1,light breeze,clear,Hemiptera,Miridae/Capsidae,Eriophyllum confertiflorum,1,,64.4,4,2022,18
SBBG,4/10/2022,Xan,2,1554,1604,18,1,light breeze,clear,SDB,,Eriogonum fasiculatum,1,,64.4,4,2022,18
SBBG,4/10/2022,Xan,1,1636,1646,18,1,light breeze,clear,HB,Apis mellifera,Salvia leucophylla,1,"Salvia leucophylla ""Amythest Bluff""",64.4,4,2022,18
SBBG,4/10/2022,Xan,1,1636,1646,18,1,light breeze,clear,HB,Apis mellifera,Eriogonum fasiculatum,2,,64.4,4,2022,18
SBBG,4/10/2022,Xan,1,1636,1646,18,1,light breeze,clear,SSB,Halictidae,Salvia leucophylla,1,,64.4,4,2022,18
SBBG,4/10/2022,Xan,1,1636,1646,18,1,light breeze,clear,HB,Apis mellifera,Salvia leucophylla,2,,64.4,4,2022,18
SBBG,4/10/2022,Xan,1,1636,1646,18,1,light breeze,clear,Fly,,Eriogonum fasiculatum,1,,64.4,4,2022,18
SBBG,4/10/2022,Xan,2,1647,1657,18,1,light breeze,clear,Hemiptera,Miridae/Capsidae,Eriophyllum confertiflorum,3,,64.4,4,2022,18
SBBG,4/10/2022,Xan,2,1647,1657,18,1,light breeze,clear,Hemiptera,Miridae/Capsidae,Phacelia sp.,1,KJE note: this might be Polistoma,64.4,4,2022,18
Mesa Harmony,4/13/2022,Xan,1,1318,1328,16,1,light breeze,clear,HB,Apis mellifera,Calendula sp.,9,,60.8,4,2022,16
Mesa Harmony,4/13/2022,Xan,1,1318,1328,16,1,light breeze,clear,HB,Apis mellifera,Lavandula stoechas,7,,60.8,4,2022,16
Mesa Harmony,4/13/2022,Xan,1,1318,1328,16,1,light breeze,clear,UFI,,Lavandula stoechas,1,,60.8,4,2022,16
Mesa Harmony,4/13/2022,Xan,1,1318,1328,16,1,light breeze,clear,Hemiptera,Miridae/Capsidae,Calendula sp.,1,,60.8,4,2022,16
Mesa Harmony,4/13/2022,Xan,1,1318,1328,16,1,light breeze,clear,Fly,Syrphidae,Calendula sp.,1,,60.8,4,2022,16
Mesa Harmony,4/13/2022,Xan,2,1329,1339,16,1,light breeze,clear,HB,Apis mellifera,Calendula sp.,7,,60.8,4,2022,16
Mesa Harmony,4/13/2022,Xan,2,1329,1339,16,1,light breeze,clear,Moth/Butterfly,Larva,Calendula sp.,1,,60.8,4,2022,16
Mesa Harmony,4/13/2022,Xan,1,1522,1532,16,1,light breeze,clear,Moth/Butterfly,Adult,Calendula sp.,1,,60.8,4,2022,16
Mesa Harmony,4/13/2022,Xan,1,1522,1532,16,1,light breeze,clear,HB,Apis mellifera,Calendula sp.,9,,60.8,4,2022,16
Mesa Harmony,4/13/2022,Xan,1,1522,1532,16,1,light breeze,clear,Fly,"Green, metallic",Calendula sp.,1,,60.8,4,2022,16
Mesa Harmony,4/13/2022,Xan,1,1522,1532,16,1,light breeze,clear,HB,Apis mellifera,Lavandula stoechas,7,,60.8,4,2022,16
Mesa Harmony,4/13/2022,Xan,1,1522,1532,16,1,light breeze,clear,SDB,,Ceanothus sp.,1,,60.8,4,2022,16
Mesa Harmony,4/13/2022,Xan,1,1522,1532,16,1,light breeze,clear,Fly,,Calendula sp.,1,,60.8,4,2022,16
Mesa Harmony,4/13/2022,Xan,2,1533,1543,16,1,light breeze,clear,HB,Apis mellifera,Calendula sp.,10,,60.8,4,2022,16
La Cumbre,4/15/2022,Xan,1,1425,1431,18,1,light breeze,partly cloudy,Fly,Syrphidae,Lobularia maritima,1,,64.4,4,2022,18
La Cumbre,4/15/2022,Xan,1,1425,1431,16,1,light breeze,partly cloudy,Fly,Syrphidae,Calendula sp.,1,,60.8,4,2022,16
La Cumbre,4/15/2022,Xan,2,1432,1441,18,1,light breeze,partly cloudy,SSB,,Salvia leucantha,1,,64.4,4,2022,18
La Cumbre,4/15/2022,Xan,2,1432,1441,18,1,light breeze,partly cloudy,Fly,Syrphidae,Oxalis stricta,1,,64.4,4,2022,18
La Cumbre,4/15/2022,Xan,2,1432,1441,18,1,light breeze,partly cloudy,HB,Apis mellifera,Calendula sp.,3,,64.4,4,2022,18
La Cumbre,4/15/2022,Xan,2,1432,1441,18,1,light breeze,partly cloudy,HB,Apis mellifera,Malva sp.,1,,64.4,4,2022,18
La Cumbre,4/15/2022,Xan,3,1446,1452,18,1,light breeze,partly cloudy,,,,0,no visitors,64.4,4,2022,18
La Cumbre,4/15/2022,Xan,1,1543,1549,18,1,light breeze,partly cloudy,Fly,,Calendula sp.,1,,64.4,4,2022,18
La Cumbre,4/15/2022,Xan,1,1543,1549,18,1,light breeze,partly cloudy,Hemiptera,Miridae/Capsidae,Calendula sp.,2,,64.4,4,2022,18
La Cumbre,4/15/2022,Xan,2,1550,1559,18,1,light breeze,partly cloudy,HB,Apis mellifera,Calendula sp.,1,,64.4,4,2022,18
La Cumbre,4/15/2022,Xan,2,1550,1559,18,1,light breeze,partly cloudy,SDB,,Eschscholzia californica,1,,64.4,4,2022,18
La Cumbre,4/15/2022,Xan,2,1550,1559,18,1,light breeze,partly cloudy,Fly,Syrphidae,Calendula sp.,1,,64.4,4,2022,18
La Cumbre,4/15/2022,Xan,3,1600,1605,18,1,light breeze,partly cloudy,,,,0,no visitors,64.4,4,2022,18
